rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link,Location,Cate,rest_id
Uraetei BBQ - Phổ Đình - Trần Quốc Thảo,"125A Trần Quốc Thảo, P. 7, Quận 3, TP. HCM",11:00 - 22:00,200.000 - 660.000,7.5,8.1,6.6,7.1,7.9,7.8,https://www.foody.vn/ho-chi-minh/uraetei-bbq-pho-dinh-tran-quoc-thao,TPHCM,Nha Hang,387
Mr. Bistek - Beefsteak Trần Bình Trọng,"115A Trần Bình Trọng, P. 2, Quận 5, TP. HCM",09:00 - 22:00,39.000 - 176.000,7.7,8.0,7.6,7.4,7.6,8.1,https://www.foody.vn/ho-chi-minh/mr-bistek-beefsteak-tran-binh-trong,TPHCM,Nha Hang,781
Uraetei BBQ - Phổ Đình - Thảo Điền,"4 Thảo Điền, Tp. Thủ Đức, TP. HCM",11:00 - 22:00,200.000 - 400.000,7.7,8.2,6.9,7.3,8.3,7.9,https://www.foody.vn/ho-chi-minh/uraetei-bbq-pho-dinh-thao-dien,TPHCM,Nha Hang,628
Veggie Saigon - Nhà Hàng Chay & Cafe - 283/45 Phạm Ngũ Lão,"283/45 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",09:00 - 21:30,20.000 - 50.000,6.0,5.9,5.8,6.0,6.0,6.4,https://www.foody.vn/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe-283-45-pham-ngu-lao,TPHCM,Nha Hang,718
Uraetei BBQ - Phổ Đình - Trần Hưng Đạo,"543 - 545 - 547 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",11:00 - 23:00,200.000 - 660.000,7.4,7.9,6.8,6.7,7.5,8.2,https://www.foody.vn/ho-chi-minh/uraetei-bbq-pho-dinh-tran-hung-dao,TPHCM,Nha Hang,412
Veggie Saigon - Nhà Hàng Chay & Cafe - Tôn Thất Đạm,"74 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 20:00,20.000 - 50.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe-ton-that-dam,TPHCM,Nha Hang,461
Veggie Saigon - Nhà Hàng Chay & Café - Đề Thám,"42 Đề Thám, P. Cầu Ông Lãnh, Quận 1, TP. HCM",08:30 - 18:30,15.000 - 50.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe-de-tham,TPHCM,Nha Hang,301
Uraetei BBQ - Phổ Đình - 3 Tháng 2,"430 - 432 - 434 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",11:00 - 23:00,30.000 - 650.000,7.6,8.3,7.0,7.2,7.7,7.7,https://www.foody.vn/ho-chi-minh/uraetei-bbq-pho-dinh-3-thang-2,TPHCM,Nha Hang,158
Phố Nướng Tư Trì - Xô Viết Nghệ Tĩnh,"603 Xô Viết Nghệ Tĩnh, P. 26, Quận Bình Thạnh, TP. HCM",09:00 - 23:00,100.000 - 220.000,8.4,8.0,8.0,9.0,9.0,8.0,https://www.foody.vn/ho-chi-minh/tu-tri-xo-viet-nghe-tinh,TPHCM,Nha Hang,58
Uraetei BBQ - Phổ Đình - Nguyễn Trãi,"965 - 967 -969 Nguyễn Trãi, P. 14, Quận 5, TP. HCM",11:00 - 22:00,30.000 - 650.000,8.2,8.4,7.2,8.6,8.6,8.1,https://www.foody.vn/ho-chi-minh/uraetei-bbq-pho-dinh-nguyen-trai,TPHCM,Nha Hang,297
Phố Nướng Tư Trì - Bình Quới,"1121 Bình Qưới, P. 28, Quận Bình Thạnh, TP. HCM",09:00 - 23:00,100.000 - 220.000,7.3,7.6,7.2,6.8,7.9,6.9,https://www.foody.vn/ho-chi-minh/pho-nuong-tu-tri-binh-quoi,TPHCM,Nha Hang,448
Uraetei BBQ - Phổ Đình - Nguyễn Hồng Đào,"166-168-170 Nguyễn Hồng Đào, P. 14, Quận Tân Bình, TP. HCM",11:00 - 23:00,200.000 - 660.000,7.9,8.2,7.3,7.2,8.3,8.6,https://www.foody.vn/ho-chi-minh/uraetei-bbq-pho-dinh-nguyen-hong-dao,TPHCM,Nha Hang,1119
Phố Nướng Tư Trì - Lê Văn Thọ,"499 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",09:00 - 23:00,100.000 - 220.000,7.3,7.8,7.1,6.3,7.0,8.1,https://www.foody.vn/ho-chi-minh/tu-tri-le-van-tho,TPHCM,Nha Hang,194
Nhà Hàng Tân Hải Vân - Nguyễn Trãi,"158 - 164 Nguyễn Trãi, Quận 1, TP. HCM",06:00 - 23:00,50.000 - 330.000,7.4,7.6,7.0,7.0,7.4,7.8,https://www.foody.vn/ho-chi-minh/tan-hai-van,TPHCM,Nha Hang,675
D'Maris - Buffet Cao Cấp - Parkson Cantavil,"Tầng 6,  Tầng 6 Parkson Cantavil, Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",11:30 - 22:00,370.000 - 520.000,7.5,7.4,7.1,7.5,8.2,7.4,https://www.foody.vn/ho-chi-minh/d-maris-buffet-cao-cap,TPHCM,Buffet,1085
Nhà Hàng Tư Trì - Lẩu Dê & Hải Sản,"6 Khổng Tử, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",09:00 - 23:00,100.000 - 220.000,7.6,7.3,7.4,7.3,8.1,8.0,https://www.foody.vn/ho-chi-minh/tu-tri-khong-tu,TPHCM,Nha Hang,426
Nhà Hàng Tân Hải Vân - Phan Văn Trị,"503 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",08:00 - 20:00,50.000 - 330.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/nha-hang-tan-hai-van-phan-van-tri,TPHCM,Nha Hang,53
D'Maris - Buffet Cao Cấp - Pico Lotte,"Tầng 5 Pico Plaza, 20 CộNg HòA, P. 12, Quận Tân Bình, TP. HCM",11:30 - 22:00,370.000 - 520.000,7.1,6.7,6.6,7.0,8.0,7.2,https://www.foody.vn/ho-chi-minh/d-maris-buffet-cao-cap-pico-lotte,TPHCM,Buffet,484
Phố Nướng Tư Trì - Nguyễn Súy,"206 Nguyễn Súy, P. Tân Qúy, Quận Tân Phú, TP. HCM",09:00 - 23:00,100.000 - 220.000,7.1,7.4,6.8,6.7,7.5,7.4,https://www.foody.vn/ho-chi-minh/tu-tri-nguyen-suy,TPHCM,Nha Hang,690
Bonjour Resto' - Beefsteak Nguyễn Trãi,"150/35 Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",09:00 - 22:00,100.000 - 200.000,7.0,7.6,7.0,6.8,6.8,7.1,https://www.foody.vn/ho-chi-minh/bonjour-resto-beefsteak-nguyen-trai,TPHCM,Nha Hang,650
D'Maris - Buffet Cao Cấp - Lotte Mart Nam Sài Gòn,"Lầu 3 Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",11:00 - 22:00,370.000 - 520.000,7.6,7.1,7.1,7.7,8.5,7.9,https://www.foody.vn/ho-chi-minh/d-maris-buffet-cao-cap-lotte-mart-nam-sai-gon,TPHCM,Buffet,1095
Phố Nướng Tư Trì - 357 Bình Quới,"357 Bình Quới, P. 28, Quận Bình Thạnh, TP. HCM",16:00 - 23:00,50.000 - 220.000,7.4,7.0,7.0,7.0,8.0,8.0,https://www.foody.vn/ho-chi-minh/tu-tri-357-binh-quoi,TPHCM,Nha Hang,667
Bonjour Resto' - Beefsteak Nguyễn Huy Tưởng,"6/2 Nguyễn Huy Tưởng, P. 6, Quận Bình Thạnh, TP. HCM",10:00 - 14:00 | 17:00 - 20:00,100.000 - 200.000,6.9,7.3,6.5,6.7,7.2,6.7,https://www.foody.vn/ho-chi-minh/bonjour-resto-beefsteak-nguyen-huy-tuong,TPHCM,Nha Hang,677
King BBQ - Vua Nướng Hàn Quốc - Vincom Center,"Tầng Hầm 3,  Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:15,150.000 - 440.000,7.4,7.9,6.6,7.7,7.4,7.6,https://www.foody.vn/ho-chi-minh/king-bbq-vincom-center,TPHCM,Buffet,608
King BBQ - Vua Nướng Hàn Quốc - Vincom Center,"Tầng Hầm 3,  Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:15,150.000 - 440.000,7.4,7.9,6.6,7.7,7.4,7.6,https://www.foody.vn/ho-chi-minh/king-bbq-vincom-center,TPHCM,Nha Hang,608
Daiichi - Ramen & Curry - Thái Văn Lung,"8A/2B2 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 23:00,10.000 - 180.000,8.2,8.7,8.4,8.3,8.1,7.6,https://www.foody.vn/ho-chi-minh/daiichi-ramen-curry-thai-van-lung,TPHCM,Nha Hang,656
Bonjour Resto' - Beefsteak Pasteur,"178/8 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 14:00 | 17:00 - 21:00,100.000 - 200.000,6.7,6.9,6.6,6.5,7.1,6.7,https://www.foody.vn/ho-chi-minh/bonjour-resto-beefsteak-pasteur,TPHCM,Nha Hang,778
King BBQ - Vua Nướng Hàn Quốc - Vincom Thủ Đức,"Tầng 3,  Tầng 3 Vincom Thủ Đức, 216 Võ Văn Ngân , P. Bình Thọ, Tp. Thủ Đức, TP. HCM",10:00 - 21:15,199.000 - 495.000,7.3,7.3,6.9,7.2,7.6,7.7,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-thu-duc,TPHCM,Buffet,524
King BBQ - Vua Nướng Hàn Quốc - Vincom Thủ Đức,"Tầng 3,  Tầng 3 Vincom Thủ Đức, 216 Võ Văn Ngân , P. Bình Thọ, Tp. Thủ Đức, TP. HCM",10:00 - 21:15,199.000 - 495.000,7.3,7.3,6.9,7.2,7.6,7.7,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-thu-duc,TPHCM,Nha Hang,524
Daiichi - Ramen & Curry - Nguyễn Công Trứ,"113 Nguyễn Công Trứ, P. 19, Quận Bình Thạnh, TP. HCM",06:00 - 14:00 | 17:00 - 22:00,10.000 - 180.000,8.0,9.2,7.2,7.8,7.8,7.8,https://www.foody.vn/ho-chi-minh/daiichi-ramen-curry-nguyen-cong-tru,TPHCM,Nha Hang,268
Beefsteak Hai Con Bò - Nguyễn Cư Trinh,"85 Nguyễn Cư Trinh, Quận 1, TP. HCM",07:00 - 22:00,65.000 - 110.000,6.9,6.9,6.7,6.7,6.9,7.4,https://www.foody.vn/ho-chi-minh/hai-con-bo-nguyen-cu-trinh,TPHCM,Nha Hang,1154
King BBQ - Vua Nướng Hàn Quốc - SC VivoCity,"Tầng 4,  04-05B SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 21:15,200.000 - 500.000,7.3,7.3,6.9,7.4,7.3,7.6,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-sc-vivocity,TPHCM,Buffet,1092
King BBQ - Vua Nướng Hàn Quốc - SC VivoCity,"Tầng 4,  04-05B SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 21:15,200.000 - 500.000,7.3,7.3,6.9,7.4,7.3,7.6,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-sc-vivocity,TPHCM,Nha Hang,1092
Chả Cá Lã Vọng - Hồ Xuân Hương,"7 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",11:00 - 14:00 | 17:00 - 23:00,50.000 - 110.000,,5.9,4.7,5.0,6.1,6.2,https://www.foody.vn/ho-chi-minh/cha-ca-la-vong,TPHCM,Nha Hang,479
Beefsteak Hai Con Bò - Nguyễn Thị Minh Khai,"496C Nguyễn Thị Minh Khai, Quận 3, TP. HCM",08:00 - 20:00,50.000 - 130.000,6.6,6.6,6.3,6.5,6.6,7.3,https://www.foody.vn/ho-chi-minh/hai-con-bo-nguyen-thi-minh-khai,TPHCM,Nha Hang,358
Chả Cá Lã Vọng - Nguyễn Văn Linh,"1000 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",11:00 - 14:00 | 17:00 - 21:00,180.000 - 300.000,,5.1,3.6,4.6,5.6,6.0,https://www.foody.vn/ho-chi-minh/cha-ca-la-vong-pham-van-nghi,TPHCM,Nha Hang,699
King BBQ - Vua Nướng Hàn Quốc - Cao Thắng,"58C Cao Thắng, P. 5, Quận 3, TP. HCM",10:00 - 21:15,150.000 - 440.000,7.2,7.4,6.7,7.5,7.3,7.2,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-cao-thang,TPHCM,Buffet,865
King BBQ - Vua Nướng Hàn Quốc - Cao Thắng,"58C Cao Thắng, P. 5, Quận 3, TP. HCM",10:00 - 21:15,150.000 - 440.000,7.2,7.4,6.7,7.5,7.3,7.2,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-cao-thang,TPHCM,Nha Hang,865
"Hai Con Bò - Beefsteak, BBQ, Buffet Nướng & Lẩu - Nguyễn Quý Đức","41 Nguyễn Quý Đức, P. An Phú, Quận 2, TP. HCM",10:00 - 14:00 | 17:00 - 22:00,65.000 - 150.000,7.9,7.3,7.6,8.4,7.9,8.1,https://www.foody.vn/ho-chi-minh/beefsteak-hai-con-bo-nguyen-quy-duc,TPHCM,Nha Hang,247
King BBQ - Vua Nướng Hàn Quốc - Vincom Quang Trung,"Tầng Hầm 1,  B1-11 Vincom Quang Trung, 190 Quang Trung, Quận Gò Vấp, TP. HCM",10:00 - 21:15,50.000 - 500.000,7.5,7.8,7.0,7.9,7.3,7.4,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-go-vap,TPHCM,Buffet,1093
King BBQ - Vua Nướng Hàn Quốc - Vincom Quang Trung,"Tầng Hầm 1,  B1-11 Vincom Quang Trung, 190 Quang Trung, Quận Gò Vấp, TP. HCM",10:00 - 21:15,50.000 - 500.000,7.5,7.8,7.0,7.9,7.3,7.4,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-go-vap,TPHCM,Nha Hang,1093
Chả Cá Lã Vọng - Hoa Phượng,"106 Hoa Phượng, Quận Phú Nhuận, TP. HCM",11:00 - 14:00 | 17:00 - 23:00,50.000 - 110.000,,4.8,4.6,4.2,6.0,6.1,https://www.foody.vn/ho-chi-minh/cha-ca-la-vong-hoa-phuong,TPHCM,Nha Hang,603
Dim Tu Tac - Nhà Hàng Quảng Đông - Đông Du,"55 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,50.000 - 500.000,7.4,7.8,6.7,7.1,7.6,7.8,https://www.foody.vn/ho-chi-minh/dim-tu-tac-nha-hang-quang-dong-dong-du,TPHCM,Nha Hang,240
King BBQ - Vua Nướng Hàn Quốc - Vincom Phan Văn Trị,"Tầng 4,  Tầng 4, Vincom Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",10:00 - 21:15,50.000 - 550.000,7.0,7.2,6.3,6.7,7.2,7.5,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-go-vap-phan-van-tri,TPHCM,Buffet,1014
King BBQ - Vua Nướng Hàn Quốc - Vincom Phan Văn Trị,"Tầng 4,  Tầng 4, Vincom Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",10:00 - 21:15,50.000 - 550.000,7.0,7.2,6.3,6.7,7.2,7.5,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-go-vap-phan-van-tri,TPHCM,Nha Hang,1014
Cục Gạch Quán - Mâm Cơm Gia Đình Việt Nam,"10 Đặng Tất, P. Tân Định, Quận 1, TP. HCM",09:00 - 23:00,200.000 - 330.000,7.2,7.5,6.2,7.1,8.0,7.2,https://www.foody.vn/ho-chi-minh/cuc-gach-quan-mam-com-gia-dinh-viet-nam,TPHCM,Nha Hang,1019
King BBQ - Vua Nướng Hàn Quốc - Vincom Lê Văn Việt,"Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",10:00 - 21:15,200.000 - 500.000,7.6,7.6,7.1,7.8,7.9,7.6,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-le-van-viet,TPHCM,Buffet,719
King BBQ - Vua Nướng Hàn Quốc - Vincom Lê Văn Việt,"Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",10:00 - 21:15,200.000 - 500.000,7.6,7.6,7.1,7.8,7.9,7.6,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-vincom-le-van-viet,TPHCM,Nha Hang,719
Dim Tu Tac - Nhà Hàng Quảng Đông - Saigon Centre,"Tầng 6, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,50.000 - 500.000,7.5,7.7,7.2,7.4,7.2,8.0,https://www.foody.vn/ho-chi-minh/dim-tu-tac-nha-hang-quang-dong-saigon-centre,TPHCM,Nha Hang,379
Cục Gạch Cafe & Restaurant,"79 Phan Kế Bính, P. Đa Kao, Quận 1, TP. HCM",07:00 - 23:30,60.000 - 200.000,6.6,6.4,5.9,6.2,7.4,6.9,https://www.foody.vn/ho-chi-minh/cuc-gach-cafe,TPHCM,Nha Hang,960
King BBQ - Vua Nướng Hàn Quốc - Lê Văn Sỹ,"347 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",10:00 - 21:15,199.000 - 329.000,6.9,6.9,6.5,6.8,7.0,7.1,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-le-van-sy,TPHCM,Buffet,454
King BBQ - Vua Nướng Hàn Quốc - Lê Văn Sỹ,"347 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",10:00 - 21:15,199.000 - 329.000,6.9,6.9,6.5,6.8,7.0,7.1,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-le-van-sy,TPHCM,Nha Hang,454
Subway - Nowzone,"Lầu 4, Nowzone, 235 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",09:30 - 21:00,45.000 - 105.000,6.8,7.5,6.0,7.0,6.7,7.1,https://www.foody.vn/ho-chi-minh/subway-nowzone,TPHCM,Nha Hang,294
Cục Gạch Quán - Thạch Thị Thanh,"92 Thạch Thị Thanh, P. Tân Định, Quận 1, TP. HCM",09:00 - 22:00,30.000 - 150.000,7.4,7.5,6.9,7.0,8.0,7.3,https://www.foody.vn/ho-chi-minh/cuc-gach-quan-thach-thi-thanh,TPHCM,Nha Hang,229
King BBQ - Vua Nướng Hàn Quốc - TTTM Takashimaya,"Tầng 5,  Tầng 5 TTTM Takashimaya, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:15,100.000 - 500.000,7.7,7.6,7.0,7.9,7.5,8.3,https://www.foody.vn/ho-chi-minh/king-bbq-saigon-centre,TPHCM,Buffet,685
King BBQ - Vua Nướng Hàn Quốc - TTTM Takashimaya,"Tầng 5,  Tầng 5 TTTM Takashimaya, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:15,100.000 - 500.000,7.7,7.6,7.0,7.9,7.5,8.3,https://www.foody.vn/ho-chi-minh/king-bbq-saigon-centre,TPHCM,Nha Hang,685
Subway - RMIT Nguyễn Văn Linh,"702 Nguyễn Văn Linh, Quận 7, TP. HCM",06:30 - 22:00,45.000 - 105.000,6.7,7.3,5.8,6.8,6.7,6.9,https://www.foody.vn/ho-chi-minh/subway-rmit-nguyen-van-linh,TPHCM,Nha Hang,1109
Domino’s Pizza - Phú Mỹ Hưng,"117 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",10:00 - 22:00,45.000 - 165.000,7.8,7.8,7.8,7.7,7.6,8.0,https://www.foody.vn/ho-chi-minh/domino-s-pizza-phu-my-hung,TPHCM,Nha Hang,1010
King BBQ - Vua Nướng Hàn Quốc - AEON Mall Bình Tân,"Tầng 3,  Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",10:00 - 21:15,200.000 - 300.000,6.8,7.0,6.6,6.3,6.9,7.3,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-aeon-mall-binh-tan,TPHCM,Buffet,573
King BBQ - Vua Nướng Hàn Quốc - AEON Mall Bình Tân,"Tầng 3,  Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",10:00 - 21:15,200.000 - 300.000,6.8,7.0,6.6,6.3,6.9,7.3,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-aeon-mall-binh-tan,TPHCM,Nha Hang,573
Sky Garden - BBQ & Hot Pot - Phan Văn Trị,"823 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",10:00 - 23:00,50.000 - 594.000,7.8,8.0,7.6,8.0,7.4,7.9,https://www.foody.vn/ho-chi-minh/sky-garden-bbq-hot-pot-phan-van-tri,TPHCM,Nha Hang,1
Domino’s Pizza - Nguyễn Tri Phương,"313 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.4,7.6,7.5,7.2,7.2,7.6,https://www.foody.vn/ho-chi-minh/domino-s-pizza-nguyen-tri-phuong,TPHCM,Nha Hang,486
King BBQ - Vua Nướng Hàn Quốc - Nguyễn Tri Phương,"515 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",10:00 - 21:15,50.000 - 400.000,7.5,7.3,7.1,7.7,7.4,7.9,https://www.foody.vn/ho-chi-minh/king-bbq-nguyen-tri-phuong,TPHCM,Buffet,726
King BBQ - Vua Nướng Hàn Quốc - Nguyễn Tri Phương,"515 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",10:00 - 21:15,50.000 - 400.000,7.5,7.3,7.1,7.7,7.4,7.9,https://www.foody.vn/ho-chi-minh/king-bbq-nguyen-tri-phuong,TPHCM,Nha Hang,726
Sky Garden - BBQ & Hot Pot - 3 Tháng 2,"504 - 506 Đường 3 Tháng 2, P. 14, Quận 10, TP. HCM",10:00 - 23:00,50.000 - 594.000,7.7,7.7,7.4,7.8,7.7,7.7,https://www.foody.vn/ho-chi-minh/sky-garden-bbq-hot-pot-3-thang-2,TPHCM,Nha Hang,1094
Domino’s Pizza - Khánh Hội,"133 Khánh Hội, P. 3, Quận 4, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.2,7.4,7.1,7.1,6.9,7.4,https://www.foody.vn/ho-chi-minh/domino-s-pizza-khanh-hoi,TPHCM,Nha Hang,195
King BBQ - Vua Nướng Hàn Quốc - Big C Oriental Plaza Âu Cơ,"Gian Hàng Số 4, Big C Oriental Plaza Âu Cơ, 685 Âu Cơ, P. Tân Thành, Quận Tân Phú, TP. HCM",10:00 - 21:15,169.000 - 329.000,7.0,7.0,6.6,7.3,7.1,7.0,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-big-c-oriental-plaza-au-co,TPHCM,Buffet,714
King BBQ - Vua Nướng Hàn Quốc - Big C Oriental Plaza Âu Cơ,"Gian Hàng Số 4, Big C Oriental Plaza Âu Cơ, 685 Âu Cơ, P. Tân Thành, Quận Tân Phú, TP. HCM",10:00 - 21:15,169.000 - 329.000,7.0,7.0,6.6,7.3,7.1,7.0,https://www.foody.vn/ho-chi-minh/king-bbq-buffet-big-c-oriental-plaza-au-co,TPHCM,Nha Hang,714
Sky Garden - Cicilia,"12D Cách Mạng Tháng 8, P. Bến Thành, Quận 1, TP. HCM",10:00 - 22:30,50.000 - 500.000,7.6,7.5,7.1,7.4,8.1,7.9,https://www.foody.vn/ho-chi-minh/sky-garden-cicilia,TPHCM,Nha Hang,1013
Domino’s Pizza - Hòa Bình,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.5,7.8,7.5,7.3,7.3,7.6,https://www.foody.vn/ho-chi-minh/domino-s-pizza-hoa-binh,TPHCM,Nha Hang,585
Domino’s Pizza - Minh Phụng,"74 Minh Phụng, P. 5, Quận 6, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.8,8.1,7.8,7.9,7.6,7.7,https://www.foody.vn/ho-chi-minh/domino-s-pizza-minh-phung,TPHCM,Nha Hang,795
Hotpot Story AEON Mall Tân Phú,"Tầng 3,  Lô T49, Tầng 3, AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.2,7.5,6.9,7.2,7.3,7.2,https://www.foody.vn/ho-chi-minh/hotpot-story-aeon-mall-tan-phu,TPHCM,Buffet,993
Hotpot Story AEON Mall Tân Phú,"Tầng 3,  Lô T49, Tầng 3, AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.2,7.5,6.9,7.2,7.3,7.2,https://www.foody.vn/ho-chi-minh/hotpot-story-aeon-mall-tan-phu,TPHCM,Nha Hang,993
Akatonbo (Chuồn Chuồn Đỏ) - Lê Thánh Tôn,"17/4 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 17:30 - 22:00,30.000 - 330.000,7.6,7.8,6.7,7.6,7.9,8.1,https://www.foody.vn/ho-chi-minh/akatonbo-chuon-chuon-do-le-thanh-ton,TPHCM,Nha Hang,205
Domino’s Pizza - Cộng Hòa,"371 - 373 Cộng Hoà, P. 13, Quận Tân Bình, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.0,7.0,7.0,6.9,6.9,7.0,https://www.foody.vn/ho-chi-minh/domino-s-pizza-cong-hoa,TPHCM,Nha Hang,506
Hotpot Story SC VivoCity,"Tầng 4,  Lô 04 - 05A, Tầng 4, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.1,7.1,6.8,7.2,6.8,7.4,https://www.foody.vn/ho-chi-minh/hotpot-story-vivocity,TPHCM,Buffet,533
Hotpot Story SC VivoCity,"Tầng 4,  Lô 04 - 05A, Tầng 4, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.1,7.1,6.8,7.2,6.8,7.4,https://www.foody.vn/ho-chi-minh/hotpot-story-vivocity,TPHCM,Nha Hang,533
Akatonbo (Chuồn Chuồn Đỏ) - Tôn Dật Tiên,"195 Tôn Dật Tiên, P. Tân Phong, Quận 7, TP. HCM",11:00 - 14:00 | 17:00 - 21:30,30.000 - 330.000,7.9,8.1,7.1,8.4,8.1,7.6,https://www.foody.vn/ho-chi-minh/akatonbo-chuon-chuon-do-ton-dat-tien,TPHCM,Nha Hang,502
Domino’s Pizza - Tên Lửa,"348 - 350 Tên Lửa, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.6,7.8,7.5,7.1,7.6,7.9,https://www.foody.vn/ho-chi-minh/domino-s-pizza-ten-lua,TPHCM,Nha Hang,256
Hotpot Story Vincom Thủ Đức,"Lô 10-10A, Tầng 3, TTTM Vincom Thủ Đức, 216 Võ Văn Ngân, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.6,7.8,7.1,7.7,7.6,7.6,https://www.foody.vn/ho-chi-minh/hotpot-story-vincom-thu-duc,TPHCM,Buffet,490
