,rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link,Location,Cate,rest_id
1320,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Parkson Hùng Vương,"Tầng 4, Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",11:00 - 22:00,39.000 - 495.000,7.4,7.6,7.2,7.6,7.2,7.2,https://www.foody.vn/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-parkson-hung-vuong,TPHCM,Buffet,377
1321,Khao Lao AEON Mall Bình Tân,"Tầng 3,  Lô 25, Tầng 3, AEON Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",10:00 - 21:15,50.000 - 250.000,7.2,7.2,6.6,7.6,7.4,7.4,https://www.foody.vn/ho-chi-minh/khao-lao-aeon-mall-binh-tan,TPHCM,Nha Hang,831
1322,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Co.opmart Rạch Miễu,"Tầng 2,  Tầng 2 Co.Opmart Rạch Miễu, 48 Hoa Sứ, P. 7, Quận Phú Nhuận, TP. HCM",11:00 - 22:00,39.000 - 495.000,8.9,9.3,8.7,9.0,9.0,8.7,https://www.foody.vn/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-co-opmart-rach-mieu,TPHCM,Buffet,188
1323,Khao Lao SC Vivo Quận 7,"Tầng 3,  Lô 03 - 25A, Tầng 3, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 21:15,69.000 - 348.000,7.4,7.2,6.8,7.6,7.6,7.7,https://www.foody.vn/ho-chi-minh/khao-lao-sc-vivo-quan-7,TPHCM,Nha Hang,881
1324,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Terazone Thủ Đức,"Terazone Thủ Đức, 19 Đào Trinh Nhất, Phước Linh Tây, Tp. Thủ Đức, TP. HCM",11:00 - 22:00,39.000 - 495.000,8.6,9.0,8.0,9.0,9.0,8.0,https://www.foody.vn/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-terazone-thu-duc,TPHCM,Buffet,999
1325,Khao Lao Pearl Plaza,"L4 - 08 Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",10:00 - 21:15,69.000 - 348.000,7.5,8.0,7.5,7.3,7.5,7.4,https://www.foody.vn/ho-chi-minh/khao-lao-am-thuc-lao-pearl-plaza,TPHCM,Nha Hang,22
1326,Nhà Hàng Orientica - Equatorial Hotel,"Tầng 2, Khách Sạn Equatorial, 242 Trần Bình Trọng, Quận 5, TP. HCM",11:30 - 14:30 | 18:30 - 22:00,50.000 - 220.000,8.1,8.3,7.4,8.2,8.5,7.9,https://www.foody.vn/ho-chi-minh/nha-hang-orientica-equatorial-hotel,TPHCM,Nha Hang,637
1327,Chit Chat At The Cafe - Equatorial Hotel,"Tầng Trệt, Khách Sạn Equatorial, 242 Trần Bình Trọng, Quận 5, TP. HCM",06:30 - 22:00,50.000 - 330.000,7.8,8.0,7.3,8.1,8.1,7.6,https://www.foody.vn/ho-chi-minh/chit-chat-at-the-cafe-equatorial-hotel,TPHCM,Nha Hang,755
1328,Sushi Kei Vivo Q7,"Tầng 3,  Lô 03 - 24B, Tầng 3, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",11:00 - 21:00,59.000 - 356.000,7.2,7.1,6.5,7.3,7.7,7.2,https://www.foody.vn/ho-chi-minh/sushi-kei-vivo-q7,TPHCM,Nha Hang,1012
1329,Sushi Kei Pearl Plaza,"Tầng 1,  L1-07, Tầng 1, Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",11:00 - 21:00,20.000 - 1.000.000,6.2,6.1,4.9,6.2,6.5,7.1,https://www.foody.vn/ho-chi-minh/sushi-kei-pearl-plaza,TPHCM,Nha Hang,277
1330,Sushi Kei Vạn Hạnh Mall,"Tầng 5,  5-03A Tầng 5, Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",11:00 - 21:00,20.000 - 1.000.000,6.2,6.0,5.4,5.8,6.8,7.1,https://www.foody.vn/ho-chi-minh/sushi-kei-van-hanh-mall,TPHCM,Nha Hang,975
1331,Parkview Buffet - New World Saigon Hotel,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",18:00 - 22:00,500.000 - 1.650.000,7.7,7.4,6.7,7.8,8.4,8.4,https://www.foody.vn/ho-chi-minh/parkview-buffet-new-world,TPHCM,Nha Hang,1195
1332,Sushi Kei Landmark,"Tầng Hầm 1,  B1-06 Vincom Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",11:00 - 21:00,59.000 - 356.000,6.4,6.0,6.0,5.9,7.0,7.1,https://www.foody.vn/ho-chi-minh/sushi-kei-landmark,TPHCM,Nha Hang,947
1333,Catwalk Club - New World Saigon Hotel,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 02:00,500.000 - 2.200.000,9.0,9.5,7.0,9.5,9.5,9.5,https://www.foody.vn/ho-chi-minh/catwalk-club,TPHCM,Nha Hang,25
1334,Sushi Kei Giga Mall,"L5-11, TTTM Giga Mall 240 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",11:00 - 21:00,59.000 - 356.000,7.1,6.7,6.2,7.6,7.8,7.4,https://www.foody.vn/ho-chi-minh/sushi-kei-giga-mall,TPHCM,Nha Hang,1179
1335,Saigon Bakery - New World Saigon Hotel,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 21:00,50.000 - 500.000,7.9,9.0,5.5,9.0,7.0,9.0,https://www.foody.vn/ho-chi-minh/saigon-bakery-new-world-saigon-hotel,TPHCM,Nha Hang,801
1336,Sushi Kei AEON Mall Tân Phú,"Tầng 3,  Lô T25, Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",11:00 - 21:00,20.000 - 1.000.000,,4.6,5.3,3.9,5.6,6.6,https://www.foody.vn/ho-chi-minh/sushi-kei-aeon-mall-tan-phu,TPHCM,Nha Hang,361
1337,The Lounge - New World Saigon Hotel,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",07:00 - 01:00,50.000 - 300.000,8.6,8.3,6.6,9.1,9.3,9.7,https://www.foody.vn/ho-chi-minh/the-lounge-new-world-saigon-hotel,TPHCM,Nha Hang,128
1338,Sushi Kei Lotte Q7,"Tầng 3,  Lô 03F, Tầng 3 Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",11:00 - 21:00,20.000 - 1.000.000,8.7,8.7,8.7,8.7,8.7,8.7,https://www.foody.vn/ho-chi-minh/sushi-kei-lotte-q7,TPHCM,Nha Hang,929
1339,Splash Pool Bar - New World Saigon Hotel,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,50.000 - 300.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/splash-pool-bar-new-world-saigon-hotel,TPHCM,Nha Hang,955
1340,Sushi Kei Aeon Mall Bình Tân,"Tầng 3,  Lô T09, Tầng 3 Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",11:00 - 21:00,20.000 - 1.000.000,7.2,7.3,6.7,6.8,7.5,7.6,https://www.foody.vn/ho-chi-minh/sushi-kei-aeon-mall-binh-tan,TPHCM,Nha Hang,600
1341,Kacyo Restaurant 花蝶 - New World Saigon Hotel,"Tầng 1, New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:30 | 17:00 - 22:00,95.000 - 1.500.000,8.4,8.9,7.5,8.3,8.5,8.7,https://www.foody.vn/ho-chi-minh/kacyo-restaurant,TPHCM,Nha Hang,619
1342,Bamboo Chic Restaurant & Bar - Le Meridien,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,100.000 - 500.000,7.9,7.6,7.0,7.6,8.5,8.5,https://www.foody.vn/ho-chi-minh/bamboo-chic-le-meridien-ton-duc-thang,TPHCM,Nha Hang,650
1343,Khói BBQ - Nguyễn Văn Linh,"110 Nguyễn Văn Linh, P. Tân Thuận Tây, Quận 7, TP. HCM",16:00 - 22:30,99.000 - 109.000,7.2,7.3,7.4,6.9,7.4,7.0,https://www.foody.vn/ho-chi-minh/xien-nuong-khoi,TPHCM,Buffet,384
1344,Saigon Soul Pool Party - New World Saigon Hotel,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,200.000 - 500.000,8.4,8.3,8.0,8.3,8.7,8.7,https://www.foody.vn/ho-chi-minh/saigon-soul-pool-party-new-world-saigon,TPHCM,Nha Hang,20
1345,Latitude 10 - Le Meridien,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",07:00 - 22:00,100.000 - 500.000,7.5,6.6,7.2,8.0,7.6,8.2,https://www.foody.vn/ho-chi-minh/latitude-10-le-meridien-ton-duc-thang,TPHCM,Nha Hang,74
1346,Khói BBQ - Phú Thuận,"9 Phú Thuận, P. Tân Phú, Quận 7, TP. HCM",16:00 - 22:00,99.000 - 109.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/khoi-bbq-phu-thuan,TPHCM,Buffet,841
1347,Hồ Bơi Pool - Khách Sạn New World - Lê Lai,"76 Lê Lai, P. Bến Thành, Quận 1, TP. HCM",05:00 - 22:00,Đang cập nhật,8.0,7.5,4.0,9.5,9.0,10.0,https://www.foody.vn/ho-chi-minh/ho-boi-pool-khach-san-new-world-le-lai,TPHCM,Nha Hang,365
1348,Le Meridien Saigon Hotel,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,1.000.000 - 5.000.000,7.8,7.8,7.4,7.7,7.7,8.6,https://www.foody.vn/ho-chi-minh/le-meridien-saigon-hotel-ton-duc-thang,TPHCM,Nha Hang,596
1349,Khói BBQ - Thoại Ngọc Hầu,"222 Thoại Ngọc Hầu, P. Phú Thạnh, Quận Tân Phú, TP. HCM",16:00 - 22:30,99.000 - 109.000,6.3,6.0,5.9,6.6,6.3,6.9,https://www.foody.vn/ho-chi-minh/khoi-bbq-thoai-ngoc-hau,TPHCM,Buffet,487
1350,Latest Recipe Buffet Restaurant - Le Méridien Saigon,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",18:00 - 22:00,1.443.750 - 1.674.750,7.8,7.8,7.3,7.7,8.0,8.2,https://www.foody.vn/ho-chi-minh/latest-recipe-buffet-restaurant-le-meridien-saigon,TPHCM,Nha Hang,821
1351,Khói BBQ - 1068 Nguyễn Văn Linh,"1068 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",16:00 - 22:30,99.000 - 109.000,6.1,6.0,7.0,5.5,6.0,6.0,https://www.foody.vn/ho-chi-minh/khoi-bbq-1068-nguyen-van-linh,TPHCM,Buffet,45
1352,Khu Ẩm Thực Sinh Thái Bình Xuyên,"C3/18 Phạm Hùng, Huyện Bình Chánh, TP. HCM",08:00 - 22:00,100.000 - 330.000,7.2,7.2,6.8,7.0,8.0,7.1,https://www.foody.vn/ho-chi-minh/khu-am-thuc-sinh-thai-binh-xuyen,TPHCM,Nha Hang,842
1353,Explore Bistro - Le Meridien,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 20:00,100.000 - 800.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/explore-bistro-le-meridien,TPHCM,Nha Hang,743
1354,BBQ House - Buffet Nướng & Lẩu Hàn Quốc - Lê Trọng Tấn,"433 Lê Trọng Tấn, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",10:00 - 22:00,199.000 - 399.000,7.8,7.6,7.9,7.2,8.2,7.9,https://www.foody.vn/ho-chi-minh/bbq-house-buffet-nuong-lau-han-quoc-le-trong-tan,TPHCM,Buffet,1013
1355,Tháp Ngà - Ẩm Thực Sinh Thái Bình Xuyên 2,"168 Nguyễn Hữu Thọ, P. Phước Kiểng, Huyện Nhà Bè, TP. HCM",07:00 - 21:00,100.000 - 200.000,6.6,6.8,6.2,6.0,7.6,6.5,https://www.foody.vn/ho-chi-minh/khu-am-thuc-sinh-thai-thap-nga-binh-xuyen-2,TPHCM,Nha Hang,767
1356,Art Cacao - Le Meridien,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",08:30 - 18:30,100.000 - 700.000,8.0,8.0,8.0,8.0,8.0,8.0,https://www.foody.vn/ho-chi-minh/art-cacao-le-meridien-ton-duc-thang,TPHCM,Nha Hang,923
1357,BBQ House - Buffet Nướng & Lẩu Hàn Quốc - Hoàng Hoa Thám,"4 Hoàng Hoa Thám, P. 12, Quận Tân Bình, TP. HCM",10:00 - 22:00,100.000 - 500.000,,4.9,5.7,5.4,6.6,6.4,https://www.foody.vn/ho-chi-minh/bbq-house-buffet-nuong-lau-han-quoc-hoang-hoa-tham,TPHCM,Buffet,312
1358,Nhà Hàng Cơm Niêu Sài Gòn - Hồ Xuân Hương,"59 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",10:00 - 22:00,200.000 - 550.000,7.6,7.8,7.0,7.6,7.9,7.9,https://www.foody.vn/ho-chi-minh/nha-hang-com-nieu-sai-gon-ho-xuan-huong,TPHCM,Nha Hang,1023
1359,Chấm Đỏ - Parkson Hùng Vương,"Tầng 3,  Tầng 3 Food Court Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",22:00 - 21:00,55.000 - 88.000,6.4,6.7,6.1,6.0,6.3,7.1,https://www.foody.vn/ho-chi-minh/cham-do-parkson-hung-vuong,TPHCM,Nha Hang,1138
1360,Chooki BBQ & Hotpot Buffet - Crescent Mall,"Tầng Trệt,  Tầng Trệt CP-02 Crescent Mall, 105 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",09:00 - 21:00,200.000 - 550.000,6.4,5.8,5.6,6.6,7.0,7.0,https://www.foody.vn/ho-chi-minh/chooki-bbq-hotpot-buffet-crescent-mall,TPHCM,Buffet,843
1361,Nhà Hàng Cơm Niêu Sài Gòn - Tú Xương,"27 Tú Xương, P. 7, Quận 3, TP. HCM",06:00 - 22:00,150.000 - 500.000,7.2,7.1,6.5,6.8,7.7,7.6,https://www.foody.vn/ho-chi-minh/nha-hang-com-nieu-sai-gon-tu-xuong,TPHCM,Nha Hang,480
1362,Chấm Đỏ - Parkson CT Plaza,"Tầng 5,  Tầng 5 Parkson CT Plaza, 60A Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",10:00 - 22:00,58.000 - 68.000,,4.0,5.4,4.9,5.7,5.4,https://www.foody.vn/ho-chi-minh/cham-do-parkson-ct-plaza,TPHCM,Nha Hang,940
1363,Chooki BBQ & Hotpot Buffet - Vincom Plaza Gò Vấp,"Vincom Plaza Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",09:00 - 21:00,198.000 - 399.000,7.2,8.0,5.8,8.0,7.4,6.6,https://www.foody.vn/ho-chi-minh/chooki-bbq-hotpot-buffet-vincom-plaza-go-vap,TPHCM,Buffet,806
1364,Nhà Hàng Cơm Niêu Sài Gòn - Xuân Thủy,"75 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",06:00 - 22:00,150.000 - 500.000,7.7,7.7,6.9,8.0,7.9,8.0,https://www.foody.vn/ho-chi-minh/com-nieu-sai-gon-xuan-thuy,TPHCM,Nha Hang,702
1365,Chấm Đỏ - Parkson Lê Thánh Tôn,"Tầng 3,  Tầng 3 Parkson Lê Thánh Tôn, 35Bis - 45 Lê Thánh Tôn, Quận 1, TP. HCM",09:00 - 22:00,58.000 - 68.000,,4.0,4.5,4.5,4.5,4.5,https://www.foody.vn/ho-chi-minh/cham-do-parkson-le-thanh-ton,TPHCM,Nha Hang,97
1366,Hell Bull - BBQ & Beer - Xuân Thủy,"41 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",17:00 - 23:00,169.000 - 500.000,,5.3,5.6,5.8,6.2,6.4,https://www.foody.vn/ho-chi-minh/hell-bull-bbq-beer,TPHCM,Buffet,1039
1367,Nhà Hàng Cơm Niêu Sài Gòn - Pasteur,"118 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 22:00,150.000 - 500.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/nha-hang-com-nieu-sai-gon-pasteur,TPHCM,Nha Hang,251
1368,Chấm Đỏ - Bitexco Tower,"Tầng 4,  Tầng 4 Food Court Bitexco Tower, 2 Hải Triều, Quận 1, TP. HCM",09:00 - 22:00,40.000 - 80.000,6.3,6.3,5.8,6.3,6.5,6.5,https://www.foody.vn/ho-chi-minh/cham-do-bitexco-tower,TPHCM,Nha Hang,267
1369,Hell Bull - BBQ & Beer - Lý Tự Trọng,"42 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",18:00 - 23:00,150.000 - 250.000,,2.0,3.0,5.0,4.0,8.0,https://www.foody.vn/ho-chi-minh/hell-bull-bbq-beer-ly-tu-trong,TPHCM,Buffet,1186
1370,Sukiya - Cơm Bò Hầm & Mì Ramen - AEON Mall Bình Tân,"Tầng 3,  Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",11:00 - 20:30,15.000 - 99.000,7.4,7.5,7.4,7.4,7.3,7.4,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen,TPHCM,Nha Hang,192
1371,Alibaba - Buffet Tự Chọn 119K - Tân Kỳ Tân Quý,"961 Tân Kỳ Tân Quý, P. Bình Hưng Hòa A, Quận Bình Tân, TP. HCM",11:00 - 23:00,99.000 - 199.000,7.4,7.5,7.6,7.7,7.4,6.8,https://www.foody.vn/ho-chi-minh/alibaba-buffet-tu-chon-119k,TPHCM,Buffet,1005
1372,Hotto - Món Ngon Trên Đĩa Nóng - Lotte Mart Nam Sài Gòn,"Tầng 3 Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",09:00 - 22:00,70.000 - 200.000,,5.9,5.4,5.4,6.3,6.8,https://www.foody.vn/ho-chi-minh/com-nuong-hotto-lotte-mart-nam-sai-gon,TPHCM,Nha Hang,564
1373,Sukiya - Cơm Bò Hầm & Mì Ramen - Crescent Mall,"Tầng 5,  Tầng 5 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",09:00 - 22:00,10.000 - 100.000,6.9,6.8,6.9,6.7,7.1,7.0,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-crescent-mall,TPHCM,Nha Hang,784
1374,Alibaba - Buffet Tự Chọn 119K - Tân Hóa,"76 Tân Hóa, P. 3, Quận 11, TP. HCM",11:00 - 23:00,99.000 - 199.000,,4.2,6.2,4.7,5.4,6.7,https://www.foody.vn/ho-chi-minh/alibaba-buffet-tu-chon-119k-tan-hoa,TPHCM,Buffet,1014
1375,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Center,"Tầng Hầm 3,  Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",09:30 - 22:00,52.000 - 129.000,,5.5,5.1,5.1,5.2,5.9,https://www.foody.vn/ho-chi-minh/com-nuong-hotto-vincom-center,TPHCM,Nha Hang,256
1376,Muhan BBQ - Korea Buffet - Hồ Xuân Hương,"63 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",10:00 - 22:00,119.000 - 199.000,,3.9,4.5,3.8,4.0,5.0,https://www.foody.vn/ho-chi-minh/muhan-bbq-korea-buffet,TPHCM,Buffet,676
1377,Sukiya - Cơm Bò Hầm & Mì Ramen - Lý Thái Tổ,"366 Lý Thái Tổ, P. 1, Quận 3, TP. HCM",10:00 - 20:00,10.000 - 100.000,7.3,7.2,7.1,7.3,7.3,7.5,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-ly-thai-to,TPHCM,Nha Hang,273
1378,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Plaza Gò Vấp,"Vincom Plaza Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",09:00 - 22:00,52.000 - 175.000,6.8,6.6,6.2,6.6,7.7,7.1,https://www.foody.vn/ho-chi-minh/com-nuong-hotto-vincom-plaza-go-vap,TPHCM,Nha Hang,873
1379,Muhan BBQ - Korea Buffet - Cao Triều Phát,"19-21 Cao Triều Phát, P. Tân Phong, Quận 7, TP. HCM",10:00 - 22:00,119.000 - 199.000,9.5,9.7,9.3,9.7,9.3,9.3,https://www.foody.vn/ho-chi-minh/muhan-bbq-korea-buffet-cao-trieu-phat,TPHCM,Buffet,1093
1380,Sukiya - Cơm Bò Hầm & Mì Ramen - Pasteur,"224C Pasteur, P. 6, Quận 3, TP. HCM",07:00 - 21:00,10.000 - 100.000,6.8,6.7,6.6,6.7,6.8,7.0,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-pasteur,TPHCM,Nha Hang,1158
1381,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Mega Mall Thảo Điền,"Tầng 4,  L4-03 Vincom Mega Mall Thảo Điền, 161 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",09:00 - 21:00,80.000 - 150.000,7.3,7.0,7.1,6.4,7.6,8.2,https://www.foody.vn/ho-chi-minh/hotto-mon-ngon-tren-dia-nong-vincom-mega-mall-thao-dien,TPHCM,Nha Hang,642
1382,Buffet Panda,"17 Thạch Lam, P. Hiệp Tân, Quận Tân Phú, TP. HCM",09:00 - 21:00,99.000 - 99.000,,4.8,5.3,4.8,5.3,6.8,https://www.foody.vn/ho-chi-minh/buffet-panda,TPHCM,Buffet,443
1383,Sukiya - Cơm Bò Hầm & Mì Ramen - SC VivoCity,"Tầng 3,  Tầng 3 - SC VivoCity, 1058 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",10:00 - 22:00,10.000 - 100.000,6.5,6.6,6.2,6.6,6.7,6.6,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-sc-vivocity,TPHCM,Nha Hang,1050
1384,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Landmark 81,"Tầng Hầm 1,  Tầng B1 - 03, Vincom Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",11:00 - 20:30,30.000 - 100.000,,4.9,4.6,4.3,4.9,5.1,https://www.foody.vn/ho-chi-minh/com-nuong-hotto-vincom-landmark-81,TPHCM,Nha Hang,538
1385,Buffet Panda - Âu Cơ,"622 Âu Cơ, P. 10, Quận Tân Bình, TP. HCM",Đang cập nhật,99.000 - 99.000,,4.6,5.0,4.0,4.2,5.4,https://www.foody.vn/ho-chi-minh/buffet-panda-au-co,TPHCM,Buffet,356
1386,Sukiya - Cơm Bò Hầm & Mì Ramen - Kênh Tân Hóa,"Đối Diện 273 Kênh Tân Hóa, P. Phú Trung, Quận Tân Phú, TP. HCM",10:00 - 22:00,10.000 - 100.000,,5.4,5.7,5.7,6.2,6.1,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-trinh-dinh-trong,TPHCM,Nha Hang,86
1387,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Thủ Đức,"Tầng 3,  Tầng 3 Vincom Thủ Đức, 216 Võ Văn Ngân, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,52.000 - 175.000,7.3,7.9,7.4,6.3,7.7,7.3,https://www.foody.vn/ho-chi-minh/com-nuong-hotto-vincom-thu-duc,TPHCM,Nha Hang,1020
1388,Buffet Tá Lả - Man Thiện,"423 - 425 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",17:00 - 23:00,120.000 - 150.000,,4.0,3.8,3.7,4.0,4.3,https://www.foody.vn/ho-chi-minh/buffet-ta-la,TPHCM,Buffet,174
1389,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Lê Văn Việt,"GH4-15,TTTM Vincom 50-52 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,80.000 - 200.000,,1.0,1.0,1.0,5.0,5.0,https://www.foody.vn/ho-chi-minh/hotto-mon-ngon-tren-dia-nong-vincom-le-van-viet,TPHCM,Nha Hang,1049
1390,Sukiya - Cơm Bò Hầm & Mì Ramen - Bitexco Tower,"Tầng 4,  Tầng 4 Bitexco Tower, 2 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:00,10.000 - 100.000,6.7,6.6,6.5,6.7,6.5,7.1,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-bitexco-tower,TPHCM,Nha Hang,410
1391,Buffet Tá Lả - Tân Kỳ Tân Quý,"596 Tân Kỳ Tân Quý, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",17:00 - 22:00,120.000 - 150.000,9.2,10.0,10.0,6.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/buffet-ta-la-tan-ky-tan-quy,TPHCM,Buffet,748
1392,Hotto - Món Ngon Trên Đĩa Nóng - Vincom SC VivoCity,"12C, Tầng 4, TTTM SC VivoCity, 1058 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",10:00 - 22:00,80.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/hotto-mon-ngon-tren-dia-nong-vincom-sc-vivocity,TPHCM,Nha Hang,805
1393,Sukiya - Cơm Bò Hầm & Mì Ramen - Gigamall,"Tầng Hầm 1,  Tầng B1 Giga Mall, 240 PhạM Văn ĐồNg, P. HiệP BìNh CháNh, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,27.000 - 45.000,7.7,7.1,6.7,8.4,8.0,8.3,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-giga-mall,TPHCM,Nha Hang,75
1394,Pizza 4P’s - Pizza Kiểu Nhật - Lê Thánh Tôn,"8/15 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 23:00,250.000 - 500.000,8.0,8.6,7.2,8.1,8.2,7.7,https://www.foody.vn/ho-chi-minh/pizza-4p-s-pizza-kieu-nhat-le-thanh-ton,TPHCM,Nha Hang,560
1395,CoCo Ichibanya - Vincom Landmark 81,"Tầng 2,  Tầng 2, Vincom Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",11:00 - 21:30,50.000 - 200.000,8.1,8.4,7.4,8.6,8.4,7.7,https://www.foody.vn/ho-chi-minh/coco-ichibanya-vincom-landmark-81,TPHCM,Nha Hang,906
1396,Sukiya - Cơm Bò Hầm & Mì Ramen - AEON Mall Tân Phú,"Tầng 1,  Tầng 1 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",11:00 - 20:30,15.000 - 99.000,,5.5,6.0,5.0,5.9,6.7,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-aeon-mall-tan-phu,TPHCM,Nha Hang,787
