rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link
Yakimono - Nướng Nhật Bản - Nguyên Hồng,"36 Nguyên Hồng, P. Láng Hạ, Quận Đống Đa, Hà Nội",09:00 - 23:00,150.000 - 250.000,6.6,6.5,6.8,6.3,6.5,7.0,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-nguyen-hong
Nấp Sài Gòn - Cà Phê Trứng - Nguyễn Văn Thủ,"3/5 Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",07:00 - 21:00,40.000 - 65.000,7.3,7.4,6.8,7.6,7.6,7.4,https://www.foody.vn/ho-chi-minh/nap-saigon
Cô Ba - Bắp Xào Trứng Muối - 2/24C Cao Thắng,"2/24C Cao Thắng, P. 5, Quận 3, TP. HCM",11:15 - 21:30,25.000 - 50.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/co-ba-bap-xao-trung-muoi-2-24c-cao-thang
Yakimono - Nướng Nhật Bản - Trần Thái Tông,"A109 D5 Trần Thái Tông, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",09:00 - 23:00,98.000 - 198.000,6.3,6.1,6.5,6.2,6.3,6.6,https://www.foody.vn/ha-noi/yakimono-thit-nuong-nhat-ban-tran-thai-tong
Nấp Sài Gòn - Cà Phê Trứng - Thủ Khoa Huân,"65/1 Thủ Khoa Huân, P. Bến Thành, Quận 1, TP. HCM",07:00 - 21:00,40.000 - 65.000,6.8,7.3,6.0,7.3,7.3,6.0,https://www.foody.vn/ho-chi-minh/nap-sai-gon-ca-phe-trung-thu-khoa-huan
Tomoko Pie - Lương Hữu Khánh,"23 Lương Hữu Khánh, Quận 1, TP. HCM",12:00 - 20:30,25.000 - 35.000,6.8,7.4,6.5,7.0,6.4,6.8,https://www.foody.vn/ho-chi-minh/tomoko-pie-luong-huu-khanh
Yakimono - Nướng Nhật Bản - Lê Trọng Tấn,"98 Lê Trọng Tấn, Quận Thanh Xuân, Hà Nội",09:00 - 23:00,98.000 - 198.000,6.1,5.7,6.1,5.3,6.1,7.3,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-le-trong-tan
Trà Sữa ChowTea Delivery - Cư Xá Phú Lâm,"84T Cư Xá Phú Lâm D, P. 10, Quận 6, TP. HCM",10:00 - 22:30,21.000 - 39.000,7.8,8.4,8.0,8.2,7.1,7.6,https://www.foody.vn/ho-chi-minh/tra-sua-chowtea-delivery
Trà Sữa ChowTea Delivery - Hoài Thanh,"113H/73 Hoài Thanh, P. 14, Quận 8, TP. HCM",08:00 - 22:00,19.000 - 50.000,9.2,10.0,10.0,10.0,8.0,8.0,https://www.foody.vn/ho-chi-minh/tra-sua-chowtea-delivery-hoai-thanh
Yakimono - Nướng Nhật Bản - Trần Bình,"170 Trần Bình, Quận Nam Từ Liêm, Hà Nội",08:00 - 22:00,99.000 - 199.000,,5.3,5.5,5.2,6.1,6.0,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-tran-binh
Tomoko Pie - Bánh Trứng & Nước Uống,"110 Trần Huy Liệu, P. 15, Quận Phú Nhuận, TP. HCM",10:00 - 20:30,10.000 - 30.000,8.2,9.0,8.5,8.5,7.6,7.6,https://www.foody.vn/ho-chi-minh/tomoko-pie-banh-trung-nuoc-uong
Trà Sữa ChowTea Delivery - Đường Số 8,"66 Đường Số 8, P. Bình Hưng Hoà A, Quận Bình Tân, TP. HCM",08:00 - 22:00,20.000 - 100.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/tra-sua-chowtea-delivery-duong-so-8
Yakimono - Nướng Nhật Bản - Linh Đàm,"Ô Sô 5 Dãy A Lô TT3 KĐT Tây Nam Linh Đàm, Quận Hoàng Mai, Hà Nội",10:00 - 14:00 | 17:00 - 21:00,150.000 - 250.000,8.0,8.4,8.3,7.8,7.5,8.1,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-linh-dam
"Street Food - Gà Rán Pizza, Hamburger - Thạch Lam","87 Thạch Lam, P. Hiệp Tân, Quận Tân Phú, TP. HCM",Đang mở cửa  00:01 - 02:00 | 08:00 - 23:59,10.000 - 200.000,8.9,9.3,9.2,9.1,8.2,8.6,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-thach-lam
"Street Food - Gà Rán Pizza, Hamburger - Chiến Lược","361 Chiến Lược, P. Bình Trị Đông A, Quận Bình Tân, TP. HCM",09:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-chien-luoc
Bear Tea - Taiwan Lattea - Nguyễn Biểu,"261 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",08:00 - 22:00,20.000 - 50.000,6.9,6.6,7.3,6.5,6.7,7.2,https://www.foody.vn/ho-chi-minh/bear-tea-taiwan-lattea-nguyen-bieu
Yakimono - Nướng Nhật Bản - Vincom Trần Duy Hưng,"L4 - 04B Vincom Center Trần Duy Hưng, Quận Cầu Giấy, Hà Nội",09:00 - 22:00,98.000 - 238.000,,5.1,5.3,5.2,5.6,6.4,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-vincom-tran-duy-hung
"Street Food - Gà Rán Pizza, Hamburger - Nguyễn Văn Tăng","362 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-nguyen-van-tang
Bear Tea - Taiwan Lattea - Nguyễn Biểu,"261 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",10:00 - 22:00,20.000 - 35.000,7.2,7.2,7.2,6.7,7.6,7.6,https://www.foody.vn/ho-chi-minh/bear-tea-tra-sua
Yakimono - Nướng Nhật Bản - Aeon Mall Hà Đông,"T246, Tầng 2 TTTM Aeon Mall Hà Đông, Quận Hà Đông, Hà Nội",09:00 - 22:00,19.000 - 250.000,7.2,7.3,6.5,7.3,6.8,8.0,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-aeon-mall-ha-dong
"Street Food - Gà Rán Pizza, Hamburger - Đường Số 18","11 Đường Số 18, P. Phước Bình, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-duong-so-18
Bear Tea - Taiwan Lattea - Âu Cơ,"138 Âu Cơ, P. 9, Quận Tân Bình, TP. HCM",08:00 - 21:00,20.000 - 40.000,6.1,6.5,5.0,6.5,5.0,7.5,https://www.foody.vn/ho-chi-minh/bear-tea-taiwan-lattea-au-co
"Street Food - Gà Rán Pizza, Hamburger - Đường Số 12","207 Đường Số 12, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",09:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-duong-so-12
ThaiExpress - Đinh Tiên Hoàng,"7 Đinh Tiên Hoàng, Quận Hoàn Kiếm, Hà Nội",10:00 - 14:00 | 17:30 - 22:00,10.000 - 90.000,7.1,7.3,6.2,7.1,7.1,8.0,https://www.foody.vn/ha-noi/thai-express-dinh-tien-hoang
Bear Tea - Taiwan Lattea - Đề Thám,"148 Đề Thám, P. Cầu Ông Lãnh, Quận 1, TP. HCM",08:00 - 21:00,20.000 - 45.000,,4.0,4.5,5.5,5.5,5.0,https://www.foody.vn/ho-chi-minh/bear-tea-taiwan-lattea-de-tham
"Street Food - Gà Rán Pizza, Hamburger - Đường Số 154","259 Đường Số 154, P. Tân Phú, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-duong-so-154
ThaiExpress - Hoàng Đạo Thúy,"24T2 Hoàng Đạo Thúy, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",11:30 - 22:30,55.000 - 275.000,7.3,7.4,6.5,7.4,7.4,7.6,https://www.foody.vn/ha-noi/thaiexpress-hoang-dao-thuy
Bear Tea - Taiwan Lattea - Hùng Vương,"219 Hùng Vương, P. 9, Quận 5, TP. HCM",09:00 - 22:00,20.000 - 50.000,10.0,10.0,10.0,10.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/bear-tea-taiwan-lattea-hung-vuong
"Street Food - Gà Rán Pizza, Hamburger - Đường Số 38","Kiot 7, Đường Số 38, P. 14, Quận Gò Vấp, TP. HCM",14:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-duong-so-38
Con Sói - Sữa Tươi Trân Châu Đường Đen - Cách Mạng Tháng 8,"194 Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",08:00 - 22:00,20.000 - 20.000,8.5,8.6,9.0,8.8,7.7,8.6,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-cach-mang-thang-8
"Street Food - Gà Rán Pizza, Hamburger - Đường Số 2","75N/12 Đường Số 2, P. Hiệp Bình Phước, Tp. Thủ Đức, TP. HCM",08:00 - 23:30,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-duong-so-2
ThaiExpress - Royal City,"Tầng Hầm 2,  B2 Royal City, 72A Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",11:00 - 20:00,10.000 - 90.000,6.7,7.1,5.9,6.8,6.8,7.1,https://www.foody.vn/ha-noi/thai-express-royal-city
"Street Food - Gà Rán Pizza, Hamburger - Nguyễn Ảnh Thủ","501 Nguyễn Ảnh Thủ, P. Hiệp Tân, Quận 12, TP. HCM",10:00 - 20:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-nguyen-anh-thu
Con Sói - Sữa Tươi Trân Châu Đường Đen - Nguyễn Đình Chiểu,"301 Nguyễn Đình Chiểu, P. 5, Quận 3, TP. HCM",10:00 - 22:00,20.000 - 20.000,7.8,7.9,8.2,8.0,7.1,8.0,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-nguyen-dinh-chieu
"Street Food - Gà Rán Pizza, Hamburger - Kênh Nước Đen","14 Kênh Nước Đen, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",08:00 - 22:30,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-kenh-nuoc-den
ThaiExpress - Vincom Bà Triệu,"Tầng 5, Vincom Bà Triệu, 191 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",11:00 - 20:00,10.000 - 90.000,7.0,7.3,6.1,6.9,7.0,7.8,https://www.foody.vn/ha-noi/thai-express-vincom-center
"Street Food - Gà Rán Pizza, Hamburger - Hương Lộ 2","624 Hương Lộ 2, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",08:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-huong-lo-2
Con Sói - Sữa Tươi Trân Châu Đường Đen - Phạm Hồng Thái,"88 Phạm Hồng Thái, P. Bến Thành, Quận 1, TP. HCM",09:00 - 23:00,20.000 - 30.000,6.7,6.8,7.3,6.7,6.0,6.9,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-pham-hong-thai
ThaiExpress - Times City,"Tầng B1, Times City, 458 Minh Khai, Quận Hai Bà Trưng, Hà Nội",11:00 - 14:30 | 18:00 - 20:00,10.000 - 90.000,7.3,7.4,6.9,7.5,7.3,7.3,https://www.foody.vn/ha-noi/thai-express-times-city
"Street Food - Gà Rán Pizza, Hamburger - 95/10 Đường Số 17","95/10 Đường Số 17, P. Tân Thuận Tây, Quận 7, TP. HCM",08:00 - 22:00,10.000 - 200.000,9.3,10.0,9.0,10.0,9.0,8.5,https://www.foody.vn/ho-chi-minh/street-food-ga-ran-pizza-hamburger-95-10-duong-so-17
ThaiExpress - Mipec Tower,"Tầng 1,  Tầng 1, Mipec Tower, 229 Tây Sơn, Quận Đống Đa, Hà Nội",11:00 - 20:00,10.000 - 90.000,7.0,7.0,6.1,7.5,7.0,7.3,https://www.foody.vn/ha-noi/thaiexpress-mipec-tower
Cá Viên Chiên Vinh Ký - Hòa Hảo,"500 Hòa Hảo, P.5, Quận 10, TP. HCM",15:30 - 23:00,15.000 - 30.000,6.9,7.0,7.2,6.9,6.6,7.0,https://www.foody.vn/ho-chi-minh/ca-vien-chien-vinh-ky-hoa-hao
Cá Viên Chiên Vinh Ký - Nguyễn Ngọc Nhựt,"20/6 Nguyễn Ngọc Nhựt, P. Tân Quý, Quận Tân Phú, TP. HCM",09:00 - 22:00,15.000 - 30.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/ca-vien-chien-vinh-ky-nguyen-ngoc-nhut
ThaiExpress - Lotte Center,"Tầng 3, Lotte Center, 54 Liễu Giai, P. Cống Vị, Quận Ba Đình, Hà Nội",11:00 - 20:00,10.000 - 90.000,6.9,7.5,5.8,7.3,6.5,7.4,https://www.foody.vn/ha-noi/thai-express-lotte-center
"Ăn Vặt Chị 3 - Cá Viên Chiên, Há Cảo","452 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",Đang mở cửa  00:01 - 02:00 | 15:00 - 23:59,5.000 - 20.000,6.6,6.4,6.7,6.7,6.4,6.6,https://www.foody.vn/ho-chi-minh/an-vat-chi-3-ca-vien-chien-ha-cao
Con Sói - Sữa Tươi Trân Châu Đường Đen - Huỳnh Văn Bánh,"172 Huỳnh Văn Bánh, P. 12, Quận Phú Nhuận, TP. HCM",09:00 - 22:00,20.000 - 30.000,8.6,9.0,9.0,8.8,7.9,8.2,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-huynh-van-banh
Ăn Vặt Chị 3 - Cá Viên Chiên & Há Cảo - Phan Xích Long,"450/3 Phan XíCh Long, P. 2, Quận Phú Nhuận, TP. HCM",15:00 - 23:59,5.000 - 20.000,10.0,10.0,10.0,10.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/an-vat-chi-3-ca-vien-chien-ha-cao-phan-xich-long
Con Sói - Sữa Tươi Trân Châu Đường Đen - Nguyễn Văn Bảo,"12 Nguyễn Văn Bảo, P. 4, Quận Gò Vấp, TP. HCM",07:00 - 20:00,20.000 - 30.000,6.4,5.3,8.3,5.0,5.0,8.3,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-nguyen-van-bao
ThaiExpress - AEON Mall Long Biên,"Tầng 3, AEON Mall Long Biên, 27 Cổ Linh, Quận Long Biên, Hà Nội",11:30 - 14:00 | 18:00 - 20:00,10.000 - 90.000,,5.9,4.8,5.6,5.8,6.0,https://www.foody.vn/ha-noi/thai-express-aeon-mall-long-bien
Con Sói - Sữa Tươi Trân Châu Đường Đen - Lạc Long Quân,"187 Lạc Long Quân, P. 3, Quận 11, TP. HCM",08:00 - 22:00,20.000 - 20.000,8.8,8.9,9.6,9.1,8.1,8.5,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-lac-long-quan
Xôi Bình Tiên - Minh Phụng,"88 Minh Phụng, P. 5, Quận 6, TP. HCM",10:30 - 22:45,10.000 - 33.000,7.4,7.8,8.2,7.1,6.4,7.2,https://www.foody.vn/ho-chi-minh/xoi-binh-tien
Xôi Bình Tiên - Nguyễn Văn Nghi,"254 Nguyễn Văn Nghi, Quận Gò Vấp, TP. HCM",15:00 - 22:30,10.000 - 15.000,7.6,8.5,8.3,7.4,6.6,7.2,https://www.foody.vn/ho-chi-minh/xoi-binh-tien-nguyen-van-nghi
ThaiExpress - Vincom Center Nguyễn Chí Thanh,"Tầng 5, Vincom Center Nguyễn Chí Thanh, 54A-56 Nguyễn Chí Thanh, P. Láng Thượng, Quận Đống Đa, Hà Nội",11:00 - 20:00,10.000 - 90.000,6.4,6.3,5.3,7.0,6.6,7.0,https://www.foody.vn/ha-noi/thaiexpress-vincom-center-nguyen-chi-thanh
Con Sói - Sữa Tươi Trân Châu Đường Đen - Hậu Giang,"71 Hậu Giang, P. 5, Quận 6, TP. HCM",08:00 - 22:00,20.000 - 20.000,9.1,9.0,9.7,9.6,8.7,8.7,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-hau-giang
Con Sói - Sữa Tươi Trân Châu Đường Đen - Tân Hòa Đông,"33C Tân Hòa Đông, P. 14, Quận 6, TP. HCM",08:00 - 22:00,30.000 - 40.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-tan-hoa-dong
Con Sói - Sữa Tươi Trân Châu Đường Đen - Cộng Hòa,"2B1 Cộng Hòa, P. 2, Quận Tân Bình, TP. HCM",09:00 - 23:00,20.000 - 40.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-cong-hoa
ThaiExpress - IPH Xuân Thủy,"Tầng 1,  Tầng 1, IPH, 241 Xuân Thủy, P. Mai Dịch, Quận Cầu Giấy, Hà Nội",10:30 - 13:30 | 18:30 - 20:00,10.000 - 90.000,6.4,6.2,5.6,6.2,7.1,7.0,https://www.foody.vn/ha-noi/thaiexpress-iph-xuan-thuy
Xôi Bình Tiên - Lý Thái Tổ,"252 Lý Thái Tổ, P. 1, Quận 3, TP. HCM",06:00 - 23:00,10.000 - 33.000,6.6,6.3,6.4,6.6,6.2,7.4,https://www.foody.vn/ho-chi-minh/xoi-binh-tien-ly-thai-to
Con Sói - Sữa Tươi Trân Châu Đường Đen - Hồ Thị Kỷ,"107 Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",07:00 - 22:00,20.000 - 70.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-ho-thi-ky
Xôi Bình Tiên - Tỉnh Lộ 10,"526 Tỉnh Lộ 10, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",06:00 - 22:30,15.000 - 28.000,9.4,9.5,9.5,9.0,10.0,9.0,https://www.foody.vn/ho-chi-minh/xoi-binh-tien-tinh-lo-10
Xôi Bình Tiên - Phạm Hùng,"163 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",06:00 - 23:00,15.000 - 28.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/xoi-binh-tien-pham-hung
Sawadee Milk Tea - Nguyễn Chí Thanh,"388 Nguyễn Chí Thanh, P. 5, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 60.000,7.9,8.0,7.5,7.8,8.2,7.9,https://www.foody.vn/ho-chi-minh/sawadee-milk-tea-nguyen-chi-thanh
ThaiExpress - Artemis Tower,"Tòa Nhà Artemis, 3 Lê Trọng Tấn, Quận Thanh Xuân, Hà Nội",10:00 - 22:00,10.000 - 90.000,7.3,7.5,6.6,7.4,7.5,7.6,https://www.foody.vn/ha-noi/thaiexpress-artemis-tower
Xôi Bình Tiên - Âu Cơ,"390 Âu Cơ, P. 10, Quận Tân Bình, TP. HCM",06:00 - 22:30,15.000 - 60.000,8.6,9.0,8.0,8.0,8.0,10.0,https://www.foody.vn/ho-chi-minh/xoi-binh-tien-au-co
Sawadee Milk Tea - Lotte Mart Gò Vấp,"Tầng 1,  Lầu 1 Lotte Mart Gò Vấp, 242 Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",09:00 - 22:00,15.000 - 60.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/sawadee-milk-tea-lotte-mart-go-vap
Sữa Chua Trân Châu Hạ Long - Phan Xích Long,"240 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",09:00 - 23:00,10.000 - 50.000,7.1,6.7,7.4,7.1,6.8,7.5,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-phan-xich-long
Tonchan Ramen - Mì Nhật,"109 Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",10:30 - 14:00 | 17:00 - 23:00,80.000 - 165.000,7.4,7.8,7.1,7.7,7.0,7.4,https://www.foody.vn/ha-noi/tonchan-mi-nhat
Tonchan Ramen - Ẩm Thực Nhật - Bùi Thị Xuân,"76 Bùi Thị Xuân, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",10:30 - 14:00 | 17:00 - 22:00,150.000 - 400.000,7.4,7.8,7.1,7.6,7.1,7.6,https://www.foody.vn/ha-noi/tonchan-ramen-am-thuc-nhat-bui-thi-xuan
Sữa Chua Trân Châu Hạ Long - Trần Bình Trọng,"194 Trần Bình Trọng, P. 3, Quận 5, TP. HCM",09:00 - 23:00,10.000 - 50.000,7.5,8.1,7.7,7.4,6.7,7.6,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-tran-binh-trong
Tonchan Ramen - Ẩm Thực Nhật - Phan Kế Bính,"122 Phan Kế Bính, P. Cống Vị, Quận Ba Đình, Hà Nội",10:30 - 14:00 | 17:00 - 22:00,150.000 - 400.000,,6.1,5.9,5.9,6.0,5.9,https://www.foody.vn/ha-noi/tonchan-ramen-am-thuc-nhat-phan-ke-binh
Lẩu Nấm Ashima - Triệu Việt Vương,"182 Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",08:30 - 22:30,100.000 - 330.000,8.6,8.8,8.2,8.5,8.7,8.8,https://www.foody.vn/ha-noi/ashima-trieu-viet-vuong
Sữa Chua Trân Châu Hạ Long - 51 Đường D5,"51 Đường D5, P. 25, Quận Bình Thạnh, TP. HCM",09:00 - 23:00,10.000 - 50.000,7.0,6.5,7.4,6.4,7.2,7.4,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-51-duong-d5
"Hương Trà - Coffee, Milktea & Fastfood - 3 Tháng 2","131 Đường 3 Tháng 2, P. 11, Quận 10, TP. HCM",09:00 - 22:30,25.000 - 55.000,7.0,6.9,6.2,6.9,7.4,7.5,https://www.foody.vn/ho-chi-minh/huong-tra-coffee-milktea-fastfood
Sữa Chua Trân Châu Hạ Long - Phan Văn Trị,"672 A27 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",09:00 - 22:00,20.000 - 50.000,8.0,8.0,8.1,7.7,7.8,8.3,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-phan-van-tri
Lẩu Nấm Ashima - Điện Biên Phủ,"21 Điện Biên Phủ, P. Cửa Nam, Quận Hoàn Kiếm, Hà Nội",09:00 - 22:00,50.000 - 300.000,8.1,8.2,7.6,8.1,8.1,8.4,https://www.foody.vn/ha-noi/lau-nam-ashima-dien-bien-phu
Sữa Chua Trân Châu Hạ Long - 38 Trần Hưng Đạo,"38 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",09:00 - 23:00,10.000 - 50.000,7.9,7.8,8.0,7.8,7.5,8.2,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-38-tran-hung-dao
Lẩu Nấm Ashima - Hoàng Đạo Thúy,"Tầng 2, Tháp A, Tòa UDIC Complex, N04 Hoàng Đạo Thúy, Quận Thanh Xuân, Hà Nội",11:00 - 22:00,100.000 - 330.000,9.2,9.4,8.8,9.4,9.2,9.0,https://www.foody.vn/ha-noi/lau-nam-ashima-hoang-dao-thuy
Blue Cha - Taiwan Milktea,"3 Nguyễn Sơn, Quận Tân Phú, TP. HCM",09:00 - 22:30,25.000 - 55.000,7.6,7.0,6.7,7.4,8.5,8.6,https://www.foody.vn/ho-chi-minh/huong-tra-coffee-milktea-fastfood-nguyen-son
Lẩu Nấm Ashima - Huỳnh Thúc Kháng,"17 Huỳnh Thúc Kháng, Quận Đống Đa, Hà Nội",11:00 - 22:00,100.000 - 330.000,9.2,9.1,9.1,9.2,9.2,9.1,https://www.foody.vn/ha-noi/lau-nam-ashima-huynh-thuc-khang
Sữa Chua Trân Châu Hạ Long - Hậu Giang,"190 Hậu Giang, Quận 6, TP. HCM",09:00 - 23:00,20.000 - 35.000,8.1,8.8,8.8,7.5,7.5,7.8,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-hau-giang
Villa Royale Antiques And Tea Room - Trần Ngọc Diện,"3 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM",10:00 - 17:00,50.000 - 5.000.000,8.2,8.4,7.6,8.3,8.9,7.9,https://www.foody.vn/ho-chi-minh/villa-royale-antiques-tea-room-tran-ngoc-dien
McDonald's - Hồ Gươm,"2 Hàng Bài, P. Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",07:00 - 23:00,50.000 - 200.000,7.4,7.2,6.6,7.6,7.4,8.1,https://www.foody.vn/ha-noi/mcdonald-s-ho-guom
Sữa Chua Trân Châu Hạ Long - Cao Thắng,"45B Cao Thắng, P. 3, Quận 3, TP. HCM",08:30 - 23:00,20.000 - 50.000,7.6,7.5,7.7,7.1,7.7,7.9,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-cao-thang
Villa Royale Downtown Antiques And Tea Room,"Level 1, 25 Hồ Tùng Mậu, Quận 1, TP. HCM",10:00 - 21:00,70.000 - 500.000,8.4,8.8,7.3,8.7,9.0,8.2,https://www.foody.vn/ho-chi-minh/villa-royale-downtown-antiques-tea-room
McDonald's - Hoàng Đạo Thúy,"2 Hoàng Đạo Thúy, P. Nhân Chính, Quận Thanh Xuân, Hà Nội",07:00 - 23:00,50.000 - 200.000,,5.5,5.4,5.8,6.5,6.7,https://www.foody.vn/ha-noi/mcdonald-s-hoang-dao-thuy
"Bếp Bố Già - Cơm Đùi Gà, Mỳ Ý - Hoàng Hoa Thám","200/36 Hoàng Hoa Thám, P. 5, Quận Bình Thạnh, TP. HCM",09:00 - 20:00,Đang cập nhật,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/bep-bo-gia-com-dui-ga-my-y-hoang-hoa-tham.vlkpap
Sữa Chua Trân Châu Hạ Long - Lạc Long Quân,"532 Lạc Long Quân, P. 5, Quận 11, TP. HCM",08:00 - 23:00,10.000 - 50.000,9.4,9.5,9.4,9.5,9.3,9.5,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-lac-long-quan
Cơm Sài Gòn - Cơm Tấm & Cơm Gà Xối Mỡ - Thích Quảng Đức,"86/16 Thích Quảng Đức, Quận Phú Nhuận, TP. HCM",09:30 - 20:15,25.000 - 55.000,6.4,6.7,6.2,6.7,6.3,6.4,https://www.foody.vn/ho-chi-minh/com-sai-gon-com-tam-com-ga-xoi-mo
McDonald's - Thái Hà,"Tầng Trệt Tòa Nhà Việt Tower, 1 Thái Hà, P. Trung Liệt, Quận Đống Đa, Hà Nội",09:00 - 23:00,50.000 - 200.000,7.0,6.8,6.7,6.6,7.1,7.5,https://www.foody.vn/ha-noi/mcdonald-s-thai-ha
Sữa Chua Trân Châu Hạ Long - Trần Cao Vân,"42 Trần Cao Vân, P. 6, Quận 3, TP. HCM",08:00 - 23:00,10.000 - 50.000,8.2,8.0,8.5,7.8,8.3,8.5,https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-tran-cao-van
Cơm Sài Gòn - Cơm Tấm & Cơm Gà Xối Mỡ - Hoàng Văn Thụ,"227 Hoàng Văn Thụ, Quận Phú Nhuận, TP. HCM",09:30 - 20:15,12.000 - 32.000,7.1,7.0,7.9,7.2,6.1,7.5,https://www.foody.vn/ho-chi-minh/alogiaocom-hoang-van-thu
